label,eval_dir,map_name,query,background_p,background_r,background_f1,background_p10,background_r10,background_f1_10,background_p20,background_r20,background_f1_20,object_p,object_r,object_f1,change_p,change_r,change_f1,change_tp,change_fp,change_fn,object_detected,object_missed,object_hallucinated,dynamic_p,dynamic_r,dynamic_f1
khronos_original,session_update_baseline/rounds/round04_early_to_latest/gate2_single/khronos_original_eval,0,212143000000,0.987189,0.985353,0.9862701455451899,0.945009,0.939967,0.9424812567406694,0.987189,0.985353,0.9862701455451899,0.9736842105263158,0.5,0.6607142857142857,0.38461538461538464,0.625,0.4761904761904762,5.0,8.0,3.0,74.0,74.0,2.0,0.8467432950191571,0.425,0.5659411011523687
our_single,session_update_baseline/rounds/round04_early_to_latest/gate2_single/our_single_eval,0,212143000000,0.997624,0.985686,0.9916190712132747,0.980585,0.942318,0.9610707311081214,0.997624,0.985686,0.9916190712132747,0.9736842105263158,0.5,0.6607142857142857,0.38461538461538464,0.625,0.4761904761904762,5.0,8.0,3.0,74.0,74.0,2.0,0.8467432950191571,0.425,0.5659411011523687
