frame,session,phase,session_checkpoint,session_time_s,source_time_s,ply,overlay,dynamic_history,dynamic_tracks,display_object_meshes,initial_vertices,removed_vertices,injected_vertices,final_vertices,prior_matched_objects,prior_restored_objects,prior_absent_objects,prior_unobserved_objects,cross_session_prior_vertices,cross_session_current_vertices,cross_session_prior_absent_vertices,cross_session_prior_persistent_vertices,cross_session_prior_unobserved_vertices,cross_session_current_injected_vertices
5,A,within_session,5,14.820002000,13.820002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,14.920002000,13.920002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,15.020002000,14.020002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,15.120002000,14.120002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,15.220002000,14.220002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,15.320002000,14.320002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,15.420002000,14.420002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,15.520002000,14.520002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,15.620002000,14.620002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,15.720002000,14.720002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,15.820002000,14.820002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,15.920002000,14.920002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,16.020002000,15.020002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,16.120002000,15.120002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,16.220002000,15.220002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,16.320002000,15.320002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,16.420002000,15.420002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,16.520002000,15.520002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,16.620002000,15.620002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,16.720002000,15.720002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,16.820002000,15.820002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,16.920002000,15.920002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
5,A,within_session,5,17.020002000,16.020002000,frames/frame_005_A_05.ply,frames/frame_005_A_05.json,diagnostics/A_dynamic_history.json,1,True,12964,0,0,12964,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,17.120002000,16.120002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,17.220002000,16.220002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,17.320002000,16.320002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,17.420002000,16.420002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,17.520002000,16.520002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,17.620002000,16.620002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,17.720002000,16.720002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,17.820002000,16.820002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,17.920002000,16.920002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,18.020002000,17.020002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,18.120002000,17.120002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,18.220002000,17.220002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,18.320002000,17.320002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,18.420002000,17.420002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,18.520002000,17.520002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,18.620002000,17.620002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,18.720002000,17.720002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,18.820002000,17.820002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,18.920002000,17.920002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,19.020002000,18.020002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,19.120002000,18.120002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,19.220002000,18.220002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
6,A,within_session,6,19.320002000,18.320002000,frames/frame_006_A_06.ply,frames/frame_006_A_06.json,diagnostics/A_dynamic_history.json,0,True,14360,0,0,14360,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,19.370002000,18.370002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,19.470002000,18.470002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,19.570002000,18.570002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,19.670002000,18.670002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,19.770002000,18.770002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,19.870002000,18.870002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,19.970002000,18.970002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,20.070002000,19.070002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,20.170002000,19.170002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,20.270002000,19.270002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,20.370002000,19.370002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,20.470002000,19.470002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,20.570002000,19.570002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,20.670002000,19.670002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,20.770002000,19.770002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,20.870002000,19.870002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,20.970002000,19.970002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,21.070002000,20.070002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,21.170002000,20.170002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,21.270002000,20.270002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,21.370002000,20.370002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,21.470002000,20.470002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
7,A,within_session,7,21.570002000,20.570002000,frames/frame_007_A_07.ply,frames/frame_007_A_07.json,diagnostics/A_dynamic_history.json,0,True,17258,0,0,17258,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,21.620002000,20.620002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,21.720002000,20.720002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,21.820002000,20.820002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,21.920002000,20.920002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,22.020002000,21.020002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,22.120002000,21.120002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,22.220002000,21.220002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,22.320002000,21.320002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,22.420002000,21.420002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,22.520002000,21.520002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,22.620002000,21.620002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,22.720002000,21.720002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,22.820002000,21.820002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,22.920002000,21.920002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,23.020002000,22.020002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,23.120002000,22.120002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,23.220002000,22.220002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,23.320002000,22.320002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,23.420002000,22.420002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,23.520002000,22.520002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,23.620002000,22.620002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,23.720002000,22.720002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
8,A,within_session,8,23.820002000,22.820002000,frames/frame_008_A_08.ply,frames/frame_008_A_08.json,diagnostics/A_dynamic_history.json,0,True,20603,82,3169,23690,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,23.870002000,22.870002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,23.970002000,22.970002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,24.070002000,23.070002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,24.170002000,23.170002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,24.270002000,23.270002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,24.370002000,23.370002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,24.470002000,23.470002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,24.570002000,23.570002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,24.670002000,23.670002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,24.770002000,23.770002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,24.870002000,23.870002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,24.970002000,23.970002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,25.070002000,24.070002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,25.170002000,24.170002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,25.270002000,24.270002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,25.370002000,24.370002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,25.470002000,24.470002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,25.570002000,24.570002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,25.670002000,24.670002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,25.770002000,24.770002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,25.870002000,24.870002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,25.970002000,24.970002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
9,A,within_session,9,26.070002000,25.070002000,frames/frame_009_A_09.ply,frames/frame_009_A_09.json,diagnostics/A_dynamic_history.json,0,True,22513,85,3400,25828,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,26.120002001,25.120002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,26.220002001,25.220002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,26.320002001,25.320002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,26.420002001,25.420002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,26.520002001,25.520002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,26.620002001,25.620002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,26.720002001,25.720002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,26.820002001,25.820002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,26.920002001,25.920002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,27.020002001,26.020002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,27.120002001,26.120002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,27.220002001,26.220002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,27.320002001,26.320002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,27.420002001,26.420002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,27.520002001,26.520002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,27.620002001,26.620002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,27.720002001,26.720002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,27.820002001,26.820002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
10,A,within_session,10,27.920002001,26.920002001,frames/frame_010_A_10.ply,frames/frame_010_A_10.json,diagnostics/A_dynamic_history.json,0,True,26878,85,6684,33477,0,0,0,0,0,0,0,0,0,0
