vertex_index,object_id,vertex_label,object_label,distance_m,decision
45147,5692549928996306945,0,3,0.0251562,remove
45148,5692549928996306945,0,3,0.0156528,remove
45149,5692549928996306945,0,3,0.0196006,remove
45150,5692549928996306945,0,3,0.0156524,remove
45151,5692549928996306945,0,3,0.0178568,remove
45152,5692549928996306945,0,3,0.0160001,remove
45153,5692549928996306945,0,3,0.0201457,remove
45154,5692549928996306945,0,3,0.0159973,remove
45157,5692549928996306945,0,3,0.0160007,remove
45159,5692549928996306945,0,3,0.0201462,remove
45160,5692549928996306945,0,3,0.0159979,remove
45408,5692549928996306945,0,3,0.0279442,remove
45409,5692549928996306945,0,3,0.0227388,remove
45415,5692549928996306945,0,3,0.0193353,remove
45429,5692549928996306945,0,3,0.023867,remove
45431,5692549928996306945,0,3,0.0279458,remove
45434,5692549928996306945,0,3,0.0249258,remove
45435,5692549928996306945,0,3,0.0221669,remove
45436,5692549928996306945,0,3,0.0221649,remove
45437,5692549928996306945,0,3,0.0227802,remove
45438,5692549928996306945,0,3,0.0184037,remove
45439,5692549928996306945,0,3,0.0137827,remove
45440,5692549928996306945,0,3,0.0184603,remove
45441,5692549928996306945,0,3,0.0165702,remove
45442,5692549928996306945,0,3,0.0227796,remove
45443,5692549928996306945,0,3,0.0206441,remove
45444,5692549928996306945,0,3,0.0170321,remove
45445,5692549928996306945,0,3,0.013786,remove
45446,5692549928996306945,0,3,0.016573,remove
45447,5692549928996306945,0,3,0.0170329,remove
45448,5692549928996306945,0,3,0.0140402,remove
45449,5692549928996306945,0,3,0.0207477,remove
45450,5692549928996306945,0,3,0.0181778,remove
45451,5692549928996306945,0,3,0.0227816,remove
45452,5692549928996306945,0,3,0.0175871,remove
45453,5692549928996306945,0,3,0.0227822,remove
45454,5692549928996306945,0,3,0.0267713,remove
45455,5692549928996306945,0,3,0.0207455,remove
45456,5692549928996306945,0,3,0.0147627,remove
45457,5692549928996306945,0,3,0.0171212,remove
45458,5692549928996306945,0,3,0.0171218,remove
45460,5692549928996306945,0,3,0.0285056,remove
45462,5692549928996306945,0,3,0.022741,remove
45463,5692549928996306945,0,3,0.0196797,remove
45467,5692549928996306945,0,3,0.0267731,remove
45468,5692549928996306945,0,3,0.014766,remove
45469,5692549928996306945,0,3,0.0171241,remove
45470,5692549928996306945,0,3,0.0140437,remove
45471,5692549928996306945,0,3,0.0138596,remove
45473,5692549928996306945,0,3,0.0171247,remove
45474,5692549928996306945,0,3,0.0138602,remove
45729,5692549928996306945,0,3,0.0197956,remove
45730,5692549928996306945,0,3,0.0243512,remove
45731,5692549928996306945,0,3,0.015135,remove
45732,5692549928996306945,0,3,0.0243518,remove
45733,5692549928996306945,0,3,0.0224419,remove
45734,5692549928996306945,0,3,0.0167356,remove
45735,5692549928996306945,0,3,0.0175618,remove
45736,5692549928996306945,0,3,0.0220396,remove
45737,5692549928996306945,0,3,0.022039,remove
45740,5692549928996306945,0,3,0.013842,remove
45741,5692549928996306945,0,3,0.0227781,remove
45742,5692549928996306945,0,3,0.0105513,remove
45743,5692549928996306945,0,3,0.0100786,remove
45745,5692549928996306945,0,3,0.0123483,remove
45746,5692549928996306945,0,3,0.00597065,remove
45747,5692549928996306945,0,3,0.0227776,remove
45752,5692549928996306945,0,3,0.0105504,remove
45753,5692549928996306945,0,3,0.0123475,remove
45761,5692549928996306945,0,3,0.00523231,remove
45765,5692549928996306945,0,3,0.0191917,remove
45769,5692549928996306945,0,3,0.0179384,remove
45770,5692549928996306945,0,3,0.017939,remove
45772,5692549928996306945,0,3,0.0198413,remove
45773,5692549928996306945,0,3,0.013628,remove
45774,5692549928996306945,0,3,0.0151383,remove
45775,5692549928996306945,0,3,0.0220419,remove
45776,5692549928996306945,0,3,0.0197981,remove
45777,5692549928996306945,0,3,0.0086657,remove
45778,5692549928996306945,0,3,0.00982285,remove
45779,5692549928996306945,0,3,0.0220412,remove
45780,5692549928996306945,0,3,0.0198421,remove
45781,5692549928996306945,0,3,0.0175646,remove
45782,5692549928996306945,0,3,0.00866443,remove
45783,5692549928996306945,0,3,0.008345,remove
45784,5692549928996306945,0,3,0.0119438,remove
45786,5692549928996306945,0,3,0.00660979,remove
45787,5692549928996306945,0,3,0.010813,remove
45788,5692549928996306945,0,3,0.0111455,remove
45789,5692549928996306945,0,3,0.00821438,remove
45790,5692549928996306945,0,3,0.0119429,remove
45791,5692549928996306945,0,3,0.0119446,remove
45792,5692549928996306945,0,3,0.0120352,remove
45793,5692549928996306945,0,3,0.00660812,remove
45795,5692549928996306945,0,3,0.00821304,remove
45797,5692549928996306945,0,3,0.0224957,remove
45798,5692549928996306945,0,3,0.0119437,remove
45799,5692549928996306945,0,3,0.012036,remove
45968,5692549928996306945,0,3,0.0239714,remove
46073,5692549928996306945,0,3,0.0239677,remove
46167,5692549928996306945,0,3,0.0248572,remove
46171,5692549928996306945,0,3,0.0225443,remove
46172,5692549928996306945,0,3,0.0225423,remove
46173,5692549928996306945,0,3,0.0236137,remove
46176,5692549928996306945,0,3,0.0130071,remove
46178,5692549928996306945,0,3,0.0149609,remove
46179,5692549928996306945,0,3,0.0122323,remove
46186,5692549928996306945,0,3,0.0122323,remove
46190,5692549928996306945,0,3,0.0132788,remove
46205,5692549928996306945,0,3,0.013007,remove
46207,5692549928996306945,0,3,0.0140319,remove
46208,5692549928996306945,0,3,0.0124167,remove
46209,5692549928996306945,0,3,0.0122315,remove
46211,5692549928996306945,0,3,0.00987988,remove
46214,5692549928996306945,0,3,0.0170646,remove
