label,eval_dir,map_name,query,background_p,background_r,background_f1,background_p10,background_r10,background_f1_10,background_p20,background_r20,background_f1_20,object_p,object_r,object_f1,change_p,change_r,change_f1,change_tp,change_fp,change_fn,object_detected,object_missed,object_hallucinated,dynamic_p,dynamic_r,dynamic_f1
khronos_original,session_update_baseline/rounds/round07_paper_guided_deletion/gate2_single/khronos_original_eval,0,223242999999,0.987914,0.979944,0.9839128603954147,0.946311,0.932604,0.9394075025682375,0.987914,0.979944,0.9839128603954147,0.9876543209876543,0.5161290322580645,0.6779661016949152,0.35294117647058826,0.8571428571428571,0.5,6.0,11.0,1.0,80.0,75.0,1.0,1.0,0.28076923076923077,0.4384384384384385
our_single,/home/jixian/Desktop/FT/session_update_baseline/rounds/round07_paper_guided_deletion/sweep_d002/our_single_eval,0,223242999999,0.996428,0.981113,0.9887111967478803,0.971529,0.936326,0.9536027239533402,0.996428,0.981113,0.9887111967478803,0.9876543209876543,0.5161290322580645,0.6779661016949152,0.35294117647058826,0.8571428571428571,0.5,6.0,11.0,1.0,80.0,75.0,1.0,1.0,0.28076923076923077,0.4384384384384385
